rank	vertex_index	anomaly_score	coreness	degree
31087.0	36602	0.0	1	1
31087.0	36592	0.0	1	1
31087.0	36591	0.0	1	1
31087.0	36590	0.0	1	1
31087.0	36588	0.0	1	1
31087.0	36584	0.0	1	1
31087.0	36583	0.0	1	1
31087.0	36582	0.0	1	1
31087.0	36581	0.0	1	1
31087.0	36580	0.0	1	1
31087.0	36579	0.0	1	1
31087.0	36578	0.0	1	1
31087.0	36577	0.0	1	1
31087.0	36567	0.0	1	1
31087.0	36566	0.0	1	1
31087.0	36565	0.0	1	1
31087.0	36564	0.0	1	1
31087.0	36563	0.0	1	1
31087.0	36562	0.0	1	1
31087.0	36561	0.0	1	1
31087.0	36560	0.0	1	1
31087.0	36559	0.0	1	1
31087.0	36558	0.0	1	1
31087.0	36557	0.0	1	1
31087.0	36556	0.0	1	1
31087.0	36555	0.0	1	1
31087.0	36554	0.0	1	1
31087.0	36553	0.0	1	1
31087.0	36552	0.0	1	1
31087.0	36542	0.0	1	1
31087.0	36541	0.0	1	1
31087.0	36540	0.0	1	1
31087.0	36539	0.0	1	1
31087.0	36538	0.0	1	1
31087.0	36537	0.0	1	1
31087.0	36536	0.0	1	1
31087.0	36535	0.0	1	1
31087.0	36534	0.0	1	1
31087.0	36533	0.0	1	1
31087.0	36527	0.0	1	1
31087.0	36526	0.0	1	1
31087.0	36525	0.0	1	1
31087.0	36524	0.0	1	1
31087.0	36523	0.0	1	1
31087.0	36522	0.0	1	1
31087.0	36521	0.0	1	1
31087.0	36520	0.0	1	1
31087.0	36519	0.0	1	1
31087.0	36518	0.0	1	1
31087.0	36517	0.0	1	1
31087.0	36516	0.0	1	1
31087.0	36515	0.0	1	1
31087.0	36514	0.0	1	1
31087.0	36513	0.0	1	1
31087.0	36512	0.0	1	1
31087.0	36511	0.0	1	1
31087.0	36510	0.0	1	1
31087.0	36509	0.0	1	1
31087.0	36508	0.0	1	1
31087.0	36507	0.0	1	1
31087.0	36506	0.0	1	1
31087.0	36505	0.0	1	1
31087.0	36504	0.0	1	1
31087.0	36498	0.0	1	1
31087.0	36497	0.0	1	1
31087.0	36496	0.0	1	1
31087.0	36495	0.0	1	1
31087.0	36494	0.0	1	1
31087.0	36493	0.0	1	1
31087.0	36492	0.0	1	1
31087.0	36491	0.0	1	1
31087.0	36490	0.0	1	1
31087.0	36489	0.0	1	1
31087.0	36488	0.0	1	1
31087.0	36487	0.0	1	1
31087.0	36486	0.0	1	1
31087.0	36485	0.0	1	1
31087.0	36484	0.0	1	1
31087.0	36483	0.0	1	1
31087.0	36482	0.0	1	1
31087.0	36481	0.0	1	1
31087.0	36480	0.0	1	1
31087.0	36479	0.0	1	1
31087.0	36478	0.0	1	1
31087.0	36477	0.0	1	1
31087.0	36476	0.0	1	1
31087.0	36475	0.0	1	1
31087.0	36474	0.0	1	1
31087.0	36473	0.0	1	1
31087.0	36472	0.0	1	1
31087.0	36471	0.0	1	1
31087.0	36470	0.0	1	1
31087.0	36469	0.0	1	1
31087.0	36468	0.0	1	1
31087.0	36467	0.0	1	1
31087.0	36466	0.0	1	1
31087.0	36465	0.0	1	1
31087.0	36464	0.0	1	1
31087.0	36463	0.0	1	1
31087.0	36462	0.0	1	1
31087.0	36461	0.0	1	1
31087.0	36460	0.0	1	1
31087.0	36459	0.0	1	1
31087.0	36458	0.0	1	1
31087.0	36457	0.0	1	1
31087.0	36456	0.0	1	1
31087.0	36455	0.0	1	1
31087.0	36454	0.0	1	1
31087.0	36453	0.0	1	1
31087.0	36452	0.0	1	1
31087.0	36451	0.0	1	1
31087.0	36450	0.0	1	1
31087.0	36449	0.0	1	1
31087.0	36448	0.0	1	1
31087.0	36447	0.0	1	1
31087.0	36446	0.0	1	1
31087.0	36445	0.0	1	1
31087.0	36444	0.0	1	1
31087.0	36443	0.0	1	1
31087.0	36442	0.0	1	1
31087.0	36441	0.0	1	1
31087.0	36440	0.0	1	1
31087.0	36439	0.0	1	1
31087.0	36438	0.0	1	1
31087.0	36436	0.0	1	1
31087.0	36432	0.0	1	1
31087.0	36431	0.0	1	1
31087.0	36430	0.0	1	1
31087.0	36429	0.0	1	1
31087.0	36428	0.0	1	1
31087.0	36427	0.0	1	1
31087.0	36426	0.0	1	1
31087.0	36425	0.0	1	1
31087.0	36424	0.0	1	1
31087.0	36423	0.0	1	1
31087.0	36422	0.0	1	1
31087.0	36421	0.0	1	1
31087.0	36420	0.0	1	1
31087.0	36419	0.0	1	1
31087.0	36418	0.0	1	1
31087.0	36417	0.0	1	1
31087.0	36416	0.0	1	1
31087.0	36415	0.0	1	1
31087.0	36414	0.0	1	1
31087.0	36413	0.0	1	1
31087.0	36412	0.0	1	1
31087.0	36411	0.0	1	1
31087.0	36410	0.0	1	1
31087.0	36409	0.0	1	1
31087.0	36408	0.0	1	1
31087.0	36407	0.0	1	1
31087.0	36406	0.0	1	1
31087.0	36405	0.0	1	1
31087.0	36404	0.0	1	1
31087.0	36403	0.0	1	1
31087.0	36402	0.0	1	1
31087.0	36401	0.0	1	1
31087.0	36400	0.0	1	1
31087.0	36399	0.0	1	1
31087.0	36398	0.0	1	1
31087.0	36397	0.0	1	1
31087.0	36396	0.0	1	1
31087.0	36395	0.0	1	1
31087.0	36389	0.0	1	1
31087.0	36388	0.0	1	1
31087.0	36379	0.0	1	1
31087.0	36378	0.0	1	1
31087.0	36377	0.0	1	1
31087.0	36376	0.0	1	1
31087.0	36375	0.0	1	1
31087.0	36374	0.0	1	1
31087.0	36373	0.0	1	1
31087.0	36372	0.0	1	1
31087.0	36371	0.0	1	1
31087.0	36370	0.0	1	1
31087.0	36369	0.0	1	1
31087.0	36368	0.0	1	1
31087.0	36367	0.0	1	1
31087.0	36366	0.0	1	1
31087.0	36365	0.0	1	1
31087.0	36364	0.0	1	1
31087.0	36363	0.0	1	1
31087.0	36362	0.0	1	1
31087.0	36361	0.0	1	1
31087.0	36360	0.0	1	1
31087.0	36359	0.0	1	1
31087.0	36358	0.0	1	1
31087.0	36357	0.0	1	1
31087.0	36356	0.0	1	1
31087.0	36355	0.0	1	1
31087.0	36354	0.0	1	1
31087.0	36353	0.0	1	1
31087.0	36352	0.0	1	1
31087.0	36351	0.0	1	1
31087.0	36350	0.0	1	1
31087.0	36349	0.0	1	1
31087.0	36348	0.0	1	1
31087.0	36347	0.0	1	1
31087.0	36346	0.0	1	1
31087.0	36345	0.0	1	1
31087.0	36344	0.0	1	1
31087.0	36343	0.0	1	1
31087.0	36342	0.0	1	1
31087.0	36341	0.0	1	1
31087.0	36340	0.0	1	1
31087.0	36339	0.0	1	1
31087.0	36338	0.0	1	1
31087.0	36337	0.0	1	1
31087.0	36336	0.0	1	1
31087.0	36335	0.0	1	1
31087.0	36333	0.0	1	1
31087.0	36332	0.0	1	1
31087.0	36329	0.0	1	1
31087.0	36328	0.0	1	1
31087.0	36327	0.0	1	1
31087.0	36315	0.0	1	1
31087.0	36314	0.0	1	1
31087.0	36313	0.0	1	1
31087.0	36312	0.0	1	1
31087.0	36311	0.0	1	1
31087.0	36310	0.0	1	1
31087.0	36305	0.0	1	1
31087.0	36299	0.0	1	1
31087.0	36298	0.0	1	1
31087.0	36284	0.0	1	1
31087.0	36280	0.0	1	1
31087.0	36279	0.0	1	1
31087.0	36278	0.0	1	1
31087.0	36277	0.0	1	1
31087.0	36276	0.0	1	1
31087.0	36275	0.0	1	1
31087.0	36274	0.0	1	1
31087.0	36273	0.0	1	1
31087.0	36272	0.0	1	1
31087.0	36271	0.0	1	1
31087.0	36270	0.0	1	1
31087.0	36269	0.0	1	1
31087.0	36268	0.0	1	1
31087.0	36267	0.0	1	1
31087.0	36263	0.0	1	1
31087.0	36261	0.0	1	1
31087.0	36260	0.0	1	1
31087.0	36259	0.0	1	1
31087.0	36257	0.0	1	1
31087.0	36256	0.0	1	1
31087.0	36255	0.0	1	1
31087.0	36242	0.0	1	1
31087.0	36241	0.0	1	1
31087.0	36239	0.0	1	1
31087.0	36238	0.0	1	1
31087.0	36237	0.0	1	1
31087.0	36236	0.0	1	1
31087.0	36232	0.0	1	1
31087.0	36220	0.0	1	1
31087.0	36198	0.0	1	1
31087.0	36197	0.0	1	1
31087.0	36196	0.0	1	1
31087.0	36195	0.0	1	1
31087.0	36194	0.0	1	1
31087.0	36193	0.0	1	1
31087.0	36171	0.0	1	1
31087.0	36170	0.0	1	1
31087.0	36169	0.0	1	1
31087.0	36168	0.0	1	1
31087.0	36167	0.0	1	1
31087.0	36166	0.0	1	1
31087.0	36165	0.0	1	1
31087.0	36164	0.0	1	1
31087.0	36162	0.0	1	1
31087.0	36161	0.0	1	1
31087.0	36160	0.0	1	1
31087.0	36159	0.0	1	1
31087.0	36158	0.0	1	1
31087.0	36157	0.0	1	1
31087.0	36156	0.0	1	1
31087.0	36155	0.0	1	1
31087.0	36154	0.0	1	1
31087.0	36153	0.0	1	1
31087.0	36152	0.0	1	1
31087.0	36151	0.0	1	1
31087.0	36149	0.0	1	1
31087.0	36148	0.0	1	1
31087.0	36147	0.0	1	1
31087.0	36146	0.0	1	1
31087.0	36145	0.0	1	1
31087.0	36144	0.0	1	1
31087.0	36143	0.0	1	1
31087.0	36142	0.0	1	1
31087.0	36141	0.0	1	1
31087.0	36140	0.0	1	1
31087.0	36139	0.0	1	1
31087.0	36138	0.0	1	1
31087.0	36137	0.0	1	1
31087.0	36136	0.0	1	1
31087.0	36134	0.0	1	1
31087.0	36133	0.0	1	1
31087.0	36114	0.0	1	1
31087.0	36113	0.0	1	1
31087.0	36112	0.0	1	1
31087.0	36111	0.0	1	1
31087.0	36110	0.0	1	1
31087.0	36109	0.0	1	1
31087.0	36108	0.0	1	1
31087.0	36107	0.0	1	1
31087.0	36105	0.0	1	1
31087.0	36104	0.0	1	1
31087.0	36103	0.0	1	1
31087.0	36102	0.0	1	1
31087.0	36101	0.0	1	1
31087.0	36099	0.0	1	1
31087.0	36092	0.0	1	1
31087.0	36088	0.0	1	1
31087.0	36087	0.0	1	1
31087.0	36086	0.0	1	1
31087.0	36070	0.0	1	1
31087.0	36069	0.0	1	1
31087.0	36064	0.0	1	1
31087.0	36063	0.0	1	1
31087.0	36061	0.0	1	1
31087.0	36042	0.0	1	1
31087.0	36041	0.0	1	1
31087.0	36037	0.0	1	1
31087.0	36036	0.0	1	1
31087.0	36035	0.0	1	1
31087.0	36034	0.0	1	1
31087.0	36033	0.0	1	1
31087.0	36032	0.0	1	1
31087.0	36030	0.0	1	1
31087.0	36029	0.0	1	1
31087.0	36028	0.0	1	1
31087.0	36019	0.0	1	1
31087.0	36018	0.0	1	1
31087.0	36017	0.0	1	1
31087.0	36016	0.0	1	1
31087.0	36015	0.0	1	1
31087.0	36014	0.0	1	1
31087.0	36013	0.0	1	1
31087.0	36012	0.0	1	1
31087.0	36011	0.0	1	1
31087.0	36010	0.0	1	1
31087.0	36009	0.0	1	1
31087.0	36004	0.0	1	1
31087.0	36003	0.0	1	1
31087.0	36002	0.0	1	1
31087.0	36001	0.0	1	1
31087.0	36000	0.0	1	1
31087.0	35999	0.0	1	1
31087.0	35998	0.0	1	1
31087.0	35986	0.0	1	1
31087.0	35985	0.0	1	1
31087.0	35984	0.0	1	1
31087.0	35983	0.0	1	1
31087.0	35977	0.0	1	1
31087.0	35972	0.0	1	1
31087.0	35971	0.0	1	1
31087.0	35967	0.0	1	1
31087.0	35966	0.0	1	1
31087.0	35955	0.0	1	1
31087.0	35954	0.0	1	1
31087.0	35953	0.0	1	1
31087.0	35952	0.0	1	1
31087.0	35951	0.0	1	1
31087.0	35950	0.0	1	1
31087.0	35949	0.0	1	1
31087.0	35948	0.0	1	1
31087.0	35947	0.0	1	1
31087.0	35946	0.0	1	1
31087.0	35945	0.0	1	1
31087.0	35944	0.0	1	1
31087.0	35943	0.0	1	1
31087.0	35942	0.0	1	1
31087.0	35941	0.0	1	1
31087.0	35940	0.0	1	1
31087.0	35939	0.0	1	1
31087.0	35938	0.0	1	1
31087.0	35937	0.0	1	1
31087.0	35936	0.0	1	1
31087.0	35935	0.0	1	1
31087.0	35934	0.0	1	1
31087.0	35933	0.0	1	1
31087.0	35932	0.0	1	1
31087.0	35931	0.0	1	1
31087.0	35930	0.0	1	1
31087.0	35929	0.0	1	1
31087.0	35928	0.0	1	1
31087.0	35927	0.0	1	1
31087.0	35926	0.0	1	1
31087.0	35925	0.0	1	1
31087.0	35924	0.0	1	1
31087.0	35923	0.0	1	1
31087.0	35922	0.0	1	1
31087.0	35921	0.0	1	1
31087.0	35920	0.0	1	1
31087.0	35902	0.0	1	1
31087.0	35894	0.0	1	1
31087.0	35893	0.0	1	1
31087.0	35874	0.0	1	1
31087.0	35873	0.0	1	1
31087.0	35863	0.0	1	1
31087.0	35860	0.0	1	1
31087.0	35855	0.0	1	1
31087.0	35854	0.0	1	1
31087.0	35853	0.0	1	1
31087.0	35852	0.0	1	1
31087.0	35851	0.0	1	1
31087.0	35850	0.0	1	1
31087.0	35849	0.0	1	1
31087.0	35848	0.0	1	1
31087.0	35847	0.0	1	1
31087.0	35846	0.0	1	1
31087.0	35845	0.0	1	1
31087.0	35844	0.0	1	1
31087.0	35843	0.0	1	1
31087.0	35842	0.0	1	1
31087.0	35841	0.0	1	1
31087.0	35834	0.0	1	1
31087.0	35833	0.0	1	1
31087.0	35820	0.0	1	1
31087.0	35819	0.0	1	1
31087.0	35818	0.0	1	1
31087.0	35816	0.0	1	1
31087.0	35809	0.0	1	1
31087.0	35808	0.0	1	1
31087.0	35807	0.0	1	1
31087.0	35806	0.0	1	1
31087.0	35805	0.0	1	1
31087.0	35804	0.0	1	1
31087.0	35801	0.0	1	1
31087.0	35800	0.0	1	1
31087.0	35799	0.0	1	1
31087.0	35798	0.0	1	1
31087.0	35794	0.0	1	1
31087.0	35791	0.0	1	1
31087.0	35789	0.0	1	1
31087.0	35787	0.0	1	1
31087.0	35786	0.0	1	1
31087.0	35785	0.0	1	1
31087.0	35784	0.0	1	1
31087.0	35783	0.0	1	1
31087.0	35773	0.0	1	1
31087.0	35772	0.0	1	1
31087.0	35771	0.0	1	1
31087.0	35770	0.0	1	1
31087.0	35769	0.0	1	1
31087.0	35768	0.0	1	1
31087.0	35767	0.0	1	1
31087.0	35760	0.0	1	1
31087.0	35709	0.0	1	1
31087.0	35708	0.0	1	1
31087.0	35707	0.0	1	1
31087.0	35706	0.0	1	1
31087.0	35705	0.0	1	1
31087.0	35704	0.0	1	1
31087.0	35703	0.0	1	1
31087.0	35702	0.0	1	1
31087.0	35701	0.0	1	1
31087.0	35698	0.0	1	1
31087.0	35692	0.0	1	1
31087.0	35690	0.0	1	1
31087.0	35689	0.0	1	1
31087.0	35629	0.0	1	1
31087.0	35628	0.0	1	1
31087.0	35627	0.0	1	1
31087.0	35626	0.0	1	1
31087.0	35625	0.0	1	1
31087.0	35624	0.0	1	1
31087.0	35616	0.0	1	1
31087.0	35615	0.0	1	1
31087.0	35614	0.0	1	1
31087.0	35613	0.0	1	1
31087.0	35612	0.0	1	1
31087.0	35611	0.0	1	1
31087.0	35610	0.0	1	1
31087.0	35609	0.0	1	1
31087.0	35608	0.0	1	1
31087.0	35607	0.0	1	1
31087.0	35606	0.0	1	1
31087.0	35605	0.0	1	1
31087.0	35604	0.0	1	1
31087.0	35603	0.0	1	1
31087.0	35599	0.0	1	1
31087.0	35598	0.0	1	1
31087.0	35597	0.0	1	1
31087.0	35596	0.0	1	1
31087.0	35595	0.0	1	1
31087.0	35594	0.0	1	1
31087.0	35593	0.0	1	1
31087.0	35588	0.0	1	1
31087.0	35564	0.0	1	1
31087.0	35560	0.0	1	1
31087.0	35559	0.0	1	1
31087.0	35529	0.0	1	1
31087.0	35528	0.0	1	1
31087.0	35527	0.0	1	1
31087.0	35526	0.0	1	1
31087.0	35525	0.0	1	1
31087.0	35524	0.0	1	1
31087.0	35523	0.0	1	1
31087.0	35509	0.0	1	1
31087.0	35508	0.0	1	1
31087.0	35503	0.0	1	1
31087.0	35502	0.0	1	1
31087.0	35501	0.0	1	1
31087.0	35500	0.0	1	1
31087.0	35499	0.0	1	1
31087.0	35498	0.0	1	1
31087.0	35497	0.0	1	1
31087.0	35496	0.0	1	1
31087.0	35495	0.0	1	1
31087.0	35494	0.0	1	1
31087.0	35493	0.0	1	1
31087.0	35492	0.0	1	1
31087.0	35491	0.0	1	1
31087.0	35490	0.0	1	1
31087.0	35487	0.0	1	1
31087.0	35486	0.0	1	1
31087.0	35485	0.0	1	1
31087.0	35484	0.0	1	1
31087.0	35483	0.0	1	1
31087.0	35482	0.0	1	1
31087.0	35480	0.0	1	1
31087.0	35479	0.0	1	1
31087.0	35478	0.0	1	1
31087.0	35477	0.0	1	1
31087.0	35476	0.0	1	1
31087.0	35475	0.0	1	1
31087.0	35474	0.0	1	1
31087.0	35473	0.0	1	1
31087.0	35472	0.0	1	1
31087.0	35471	0.0	1	1
31087.0	35470	0.0	1	1
31087.0	35464	0.0	1	1
31087.0	35463	0.0	1	1
31087.0	35462	0.0	1	1
31087.0	35461	0.0	1	1
31087.0	35460	0.0	1	1
31087.0	35459	0.0	1	1
31087.0	35458	0.0	1	1
31087.0	35457	0.0	1	1
31087.0	35456	0.0	1	1
31087.0	35455	0.0	1	1
31087.0	35454	0.0	1	1
31087.0	35453	0.0	1	1
31087.0	35452	0.0	1	1
31087.0	35451	0.0	1	1
31087.0	35450	0.0	1	1
31087.0	35449	0.0	1	1
31087.0	35434	0.0	1	1
31087.0	35433	0.0	1	1
31087.0	35431	0.0	1	1
31087.0	35430	0.0	1	1
31087.0	35429	0.0	1	1
31087.0	35428	0.0	1	1
31087.0	35420	0.0	1	1
31087.0	35409	0.0	1	1
31087.0	35408	0.0	1	1
31087.0	35407	0.0	1	1
31087.0	35400	0.0	1	1
31087.0	35399	0.0	1	1
31087.0	35372	0.0	1	1
31087.0	35371	0.0	1	1
31087.0	35363	0.0	1	1
31087.0	35343	0.0	1	1
31087.0	35342	0.0	1	1
31087.0	35341	0.0	1	1
31087.0	35333	0.0	1	1
31087.0	35332	0.0	1	1
31087.0	35315	0.0	1	1
31087.0	35314	0.0	1	1
31087.0	35305	0.0	1	1
31087.0	35304	0.0	1	1
31087.0	35303	0.0	1	1
31087.0	35301	0.0	1	1
31087.0	35299	0.0	1	1
31087.0	35290	0.0	1	1
31087.0	35289	0.0	1	1
31087.0	35278	0.0	1	1
31087.0	35277	0.0	1	1
31087.0	35276	0.0	1	1
31087.0	35275	0.0	1	1
31087.0	35274	0.0	1	1
31087.0	35273	0.0	1	1
31087.0	35272	0.0	1	1
31087.0	35271	0.0	1	1
31087.0	35269	0.0	1	1
31087.0	35268	0.0	1	1
31087.0	35267	0.0	1	1
31087.0	35266	0.0	1	1
31087.0	35265	0.0	1	1
31087.0	35264	0.0	1	1
31087.0	35251	0.0	1	1
31087.0	35250	0.0	1	1
31087.0	35242	0.0	1	1
31087.0	35238	0.0	1	1
31087.0	35237	0.0	1	1
31087.0	35233	0.0	1	1
31087.0	35227	0.0	1	1
31087.0	35217	0.0	1	1
31087.0	35199	0.0	1	1
31087.0	35198	0.0	1	1
31087.0	35185	0.0	1	1
31087.0	35184	0.0	1	1
31087.0	35183	0.0	1	1
31087.0	35182	0.0	1	1
31087.0	35181	0.0	1	1
31087.0	35180	0.0	1	1
31087.0	35179	0.0	1	1
31087.0	35178	0.0	1	1
31087.0	35177	0.0	1	1
31087.0	35176	0.0	1	1
31087.0	35175	0.0	1	1
31087.0	35174	0.0	1	1
31087.0	35173	0.0	1	1
31087.0	35172	0.0	1	1
31087.0	35171	0.0	1	1
31087.0	35170	0.0	1	1
31087.0	35169	0.0	1	1
31087.0	35168	0.0	1	1
31087.0	35167	0.0	1	1
31087.0	35166	0.0	1	1
31087.0	35165	0.0	1	1
31087.0	35164	0.0	1	1
31087.0	35163	0.0	1	1
31087.0	35162	0.0	1	1
31087.0	35161	0.0	1	1
31087.0	35160	0.0	1	1
31087.0	35159	0.0	1	1
31087.0	35158	0.0	1	1
31087.0	35157	0.0	1	1
31087.0	35156	0.0	1	1
31087.0	35155	0.0	1	1
31087.0	35154	0.0	1	1
31087.0	35153	0.0	1	1
31087.0	35152	0.0	1	1
31087.0	35151	0.0	1	1
31087.0	35150	0.0	1	1
31087.0	35149	0.0	1	1
31087.0	35148	0.0	1	1
31087.0	35147	0.0	1	1
31087.0	35146	0.0	1	1
31087.0	35145	0.0	1	1
31087.0	35144	0.0	1	1
31087.0	35143	0.0	1	1
31087.0	35142	0.0	1	1
31087.0	35141	0.0	1	1
31087.0	35140	0.0	1	1
31087.0	35139	0.0	1	1
31087.0	35138	0.0	1	1
31087.0	35137	0.0	1	1
31087.0	35136	0.0	1	1
31087.0	35135	0.0	1	1
31087.0	35134	0.0	1	1
31087.0	35133	0.0	1	1
31087.0	35132	0.0	1	1
31087.0	35131	0.0	1	1
31087.0	35130	0.0	1	1
31087.0	35129	0.0	1	1
31087.0	35128	0.0	1	1
31087.0	35127	0.0	1	1
31087.0	35126	0.0	1	1
31087.0	35125	0.0	1	1
31087.0	35124	0.0	1	1
31087.0	35123	0.0	1	1
31087.0	35122	0.0	1	1
31087.0	35120	0.0	1	1
31087.0	35112	0.0	1	1
31087.0	35111	0.0	1	1
31087.0	35106	0.0	1	1
31087.0	35105	0.0	1	1
31087.0	35089	0.0	1	1
31087.0	35077	0.0	1	1
31087.0	35076	0.0	1	1
31087.0	35075	0.0	1	1
31087.0	35074	0.0	1	1
31087.0	35073	0.0	1	1
31087.0	35057	0.0	1	1
31087.0	35052	0.0	1	1
31087.0	35044	0.0	1	1
31087.0	35041	0.0	1	1
31087.0	35040	0.0	1	1
31087.0	35039	0.0	1	1
31087.0	35038	0.0	1	1
31087.0	35035	0.0	1	1
31087.0	35034	0.0	1	1
31087.0	35033	0.0	1	1
31087.0	35030	0.0	1	1
31087.0	35029	0.0	1	1
31087.0	35025	0.0	1	1
31087.0	35024	0.0	1	1
31087.0	35023	0.0	1	1
31087.0	35022	0.0	1	1
31087.0	35021	0.0	1	1
31087.0	35020	0.0	1	1
31087.0	35019	0.0	1	1
31087.0	35018	0.0	1	1
31087.0	35017	0.0	1	1
31087.0	35015	0.0	1	1
31087.0	34988	0.0	1	1
31087.0	34986	0.0	1	1
31087.0	34959	0.0	1	1
31087.0	34958	0.0	1	1
31087.0	34957	0.0	1	1
31087.0	34956	0.0	1	1
31087.0	34955	0.0	1	1
31087.0	34950	0.0	1	1
31087.0	34949	0.0	1	1
31087.0	34948	0.0	1	1
31087.0	34947	0.0	1	1
31087.0	34946	0.0	1	1
31087.0	34945	0.0	1	1
31087.0	34944	0.0	1	1
31087.0	34943	0.0	1	1
31087.0	34942	0.0	1	1
31087.0	34941	0.0	1	1
31087.0	34935	0.0	1	1
31087.0	34934	0.0	1	1
31087.0	34921	0.0	1	1
31087.0	34870	0.0	1	1
31087.0	34868	0.0	1	1
31087.0	34863	0.0	1	1
31087.0	34862	0.0	1	1
31087.0	34857	0.0	1	1
31087.0	34855	0.0	1	1
31087.0	34853	0.0	1	1
31087.0	34852	0.0	1	1
31087.0	34851	0.0	1	1
31087.0	34848	0.0	1	1
31087.0	34847	0.0	1	1
31087.0	34846	0.0	1	1
31087.0	34845	0.0	1	1
31087.0	34832	0.0	1	1
31087.0	34813	0.0	1	1
31087.0	34812	0.0	1	1
31087.0	34811	0.0	1	1
31087.0	34803	0.0	1	1
31087.0	34795	0.0	1	1
31087.0	34794	0.0	1	1
31087.0	34793	0.0	1	1
31087.0	34786	0.0	1	1
31087.0	34782	0.0	1	1
31087.0	34777	0.0	1	1
31087.0	34765	0.0	1	1
31087.0	34748	0.0	1	1
31087.0	34747	0.0	1	1
31087.0	34742	0.0	1	1
31087.0	34741	0.0	1	1
31087.0	34740	0.0	1	1
31087.0	34739	0.0	1	1
31087.0	34738	0.0	1	1
31087.0	34737	0.0	1	1
31087.0	34736	0.0	1	1
31087.0	34735	0.0	1	1
31087.0	34734	0.0	1	1
31087.0	34733	0.0	1	1
31087.0	34732	0.0	1	1
31087.0	34731	0.0	1	1
31087.0	34729	0.0	1	1
31087.0	34728	0.0	1	1
31087.0	34727	0.0	1	1
31087.0	34726	0.0	1	1
31087.0	34725	0.0	1	1
31087.0	34724	0.0	1	1
31087.0	34723	0.0	1	1
31087.0	34722	0.0	1	1
31087.0	34721	0.0	1	1
31087.0	34720	0.0	1	1
31087.0	34719	0.0	1	1
31087.0	34718	0.0	1	1
31087.0	34717	0.0	1	1
31087.0	34716	0.0	1	1
31087.0	34715	0.0	1	1
31087.0	34714	0.0	1	1
31087.0	34713	0.0	1	1
31087.0	34712	0.0	1	1
31087.0	34711	0.0	1	1
31087.0	34710	0.0	1	1
31087.0	34709	0.0	1	1
31087.0	34708	0.0	1	1
31087.0	34707	0.0	1	1
31087.0	34706	0.0	1	1
31087.0	34705	0.0	1	1
31087.0	34704	0.0	1	1
31087.0	34703	0.0	1	1
31087.0	34702	0.0	1	1
31087.0	34701	0.0	1	1
31087.0	34700	0.0	1	1
31087.0	34699	0.0	1	1
31087.0	34698	0.0	1	1
31087.0	34697	0.0	1	1
31087.0	34696	0.0	1	1
31087.0	34695	0.0	1	1
31087.0	34694	0.0	1	1
31087.0	34693	0.0	1	1
31087.0	34692	0.0	1	1
31087.0	34691	0.0	1	1
31087.0	34690	0.0	1	1
31087.0	34689	0.0	1	1
31087.0	34688	0.0	1	1
31087.0	34687	0.0	1	1
31087.0	34686	0.0	1	1
31087.0	34685	0.0	1	1
31087.0	34684	0.0	1	1
31087.0	34682	0.0	1	1
31087.0	34681	0.0	1	1
31087.0	34680	0.0	1	1
31087.0	34679	0.0	1	1
31087.0	34678	0.0	1	1
31087.0	34677	0.0	1	1
31087.0	34676	0.0	1	1
31087.0	34675	0.0	1	1
31087.0	34674	0.0	1	1
31087.0	34673	0.0	1	1
31087.0	34672	0.0	1	1
31087.0	34648	0.0	1	1
31087.0	34639	0.0	1	1
31087.0	34638	0.0	1	1
31087.0	34635	0.0	1	1
31087.0	34615	0.0	1	1
31087.0	34606	0.0	1	1
31087.0	34605	0.0	1	1
31087.0	34604	0.0	1	1
31087.0	34584	0.0	1	1
31087.0	34583	0.0	1	1
31087.0	34582	0.0	1	1
31087.0	34581	0.0	1	1
31087.0	34580	0.0	1	1
31087.0	34579	0.0	1	1
31087.0	34578	0.0	1	1
31087.0	34577	0.0	1	1
31087.0	34576	0.0	1	1
31087.0	34575	0.0	1	1
31087.0	34574	0.0	1	1
31087.0	34573	0.0	1	1
31087.0	34572	0.0	1	1
31087.0	34571	0.0	1	1
31087.0	34570	0.0	1	1
31087.0	34569	0.0	1	1
31087.0	34568	0.0	1	1
31087.0	34567	0.0	1	1
31087.0	34566	0.0	1	1
31087.0	34565	0.0	1	1
31087.0	34564	0.0	1	1
31087.0	34563	0.0	1	1
31087.0	34562	0.0	1	1
31087.0	34561	0.0	1	1
31087.0	34560	0.0	1	1
31087.0	34559	0.0	1	1
31087.0	34558	0.0	1	1
31087.0	34550	0.0	1	1
31087.0	34544	0.0	1	1
31087.0	34542	0.0	1	1
31087.0	34540	0.0	1	1
31087.0	34530	0.0	1	1
31087.0	34527	0.0	1	1
31087.0	34518	0.0	1	1
31087.0	34517	0.0	1	1
31087.0	34506	0.0	1	1
31087.0	34491	0.0	1	1
31087.0	34485	0.0	1	1
31087.0	34484	0.0	1	1
31087.0	34479	0.0	1	1
31087.0	34478	0.0	1	1
31087.0	34477	0.0	1	1
31087.0	34476	0.0	1	1
31087.0	34459	0.0	1	1
31087.0	34457	0.0	1	1
31087.0	34446	0.0	1	1
31087.0	34445	0.0	1	1
31087.0	34444	0.0	1	1
31087.0	34439	0.0	1	1
31087.0	34438	0.0	1	1
31087.0	34437	0.0	1	1
31087.0	34436	0.0	1	1
